16,1,5,5,0
16,1,5,5,3
16,1,5,5,2
16,1,5,5,7
16,6,5,5,0
16,6,5,5,5
16,6,5,5,2
16,6,5,5,6
16,6,5,5,8
16,6,5,5,1
16,6,5,5,9
16,6,5,5,3
16,16,5,5,0
16,16,5,5,8
16,16,5,5,7
16,16,5,5,5
16,16,5,5,6
16,120,1,1,6
16,120,1,1,2
16,120,1,1,5
16,120,1,1,0
16,120,1,1,9
16,120,1,1,1
16,120,1,1,3
16,1,84,1,2
16,1,84,1,0
16,1,84,1,3
16,1,84,1,8
16,1,84,1,9
16,1,84,1,7
